State,Year,Month
District of Columbia,2018,July
District of Columbia,2018,July
District of Columbia,2018,July
District of Columbia,2018,July
District of Columbia,2018,July
District of Columbia,2018,June
District of Columbia,2018,June
District of Columbia,2018,June
District of Columbia,2018,June
District of Columbia,2018,June
District of Columbia,2018,June
District of Columbia,2018,June
District of Columbia,2018,June
District of Columbia,2018,June
District of Columbia,2018,June
District of Columbia,2018,June
District of Columbia,2018,June
District of Columbia,2018,March
District of Columbia,2018,March
District of Columbia,2018,March
District of Columbia,2018,March
District of Columbia,2018,March
District of Columbia,2018,March
District of Columbia,2018,March
District of Columbia,2018,March
District of Columbia,2018,March
District of Columbia,2018,March
District of Columbia,2018,March
District of Columbia,2018,March
District of Columbia,2018,May
District of Columbia,2018,May
District of Columbia,2018,May
District of Columbia,2018,May
District of Columbia,2018,May
District of Columbia,2018,May
District of Columbia,2018,May
District of Columbia,2018,May
District of Columbia,2018,May
District of Columbia,2018,May
District of Columbia,2018,May
District of Columbia,2018,May
District of Columbia,2018,November
District of Columbia,2018,November
District of Columbia,2018,November
District of Columbia,2018,November
District of Columbia,2018,November
District of Columbia,2018,November
District of Columbia,2018,November
District of Columbia,2018,November
District of Columbia,2018,November
District of Columbia,2018,November
District of Columbia,2018,November
District of Columbia,2018,November
District of Columbia,2018,October
District of Columbia,2018,October
District of Columbia,2018,October
District of Columbia,2018,October
District of Columbia,2018,October
District of Columbia,2018,October
District of Columbia,2018,October
District of Columbia,2018,October
District of Columbia,2018,October
District of Columbia,2018,October
District of Columbia,2018,October
District of Columbia,2018,October
District of Columbia,2018,September
District of Columbia,2018,September
District of Columbia,2018,September
District of Columbia,2018,September
District of Columbia,2018,September
District of Columbia,2018,September
District of Columbia,2018,September
District of Columbia,2018,September
District of Columbia,2018,September
District of Columbia,2018,September
District of Columbia,2018,September
District of Columbia,2018,September
District of Columbia,2019,April
District of Columbia,2019,April
District of Columbia,2019,April
District of Columbia,2019,April
District of Columbia,2019,April
District of Columbia,2019,April
District of Columbia,2019,April
District of Columbia,2019,April
District of Columbia,2019,April
District of Columbia,2019,April
District of Columbia,2019,April
District of Columbia,2019,April
District of Columbia,2019,August
District of Columbia,2019,August
District of Columbia,2019,August
District of Columbia,2019,August
District of Columbia,2019,August
District of Columbia,2019,August
District of Columbia,2019,August
District of Columbia,2019,August
District of Columbia,2019,August
District of Columbia,2019,August
District of Columbia,2019,August
District of Columbia,2019,August
District of Columbia,2019,December
District of Columbia,2019,December
District of Columbia,2019,December
District of Columbia,2019,December
District of Columbia,2019,December
District of Columbia,2019,December
District of Columbia,2019,December
District of Columbia,2019,December
District of Columbia,2019,December
District of Columbia,2019,December
District of Columbia,2019,December
District of Columbia,2019,December
District of Columbia,2019,February
District of Columbia,2019,February
District of Columbia,2019,February
District of Columbia,2019,February
District of Columbia,2019,February
District of Columbia,2019,February
District of Columbia,2019,February
District of Columbia,2019,February
District of Columbia,2019,February
District of Columbia,2019,February
District of Columbia,2019,February
District of Columbia,2019,February
District of Columbia,2019,January
District of Columbia,2019,January
District of Columbia,2019,January
District of Columbia,2019,January
District of Columbia,2019,January
District of Columbia,2019,January
District of Columbia,2019,January
District of Columbia,2019,January
District of Columbia,2019,January
District of Columbia,2019,January
District of Columbia,2019,January
District of Columbia,2019,January
District of Columbia,2019,July
District of Columbia,2019,July
District of Columbia,2019,July
District of Columbia,2019,July
District of Columbia,2019,July
District of Columbia,2019,July
District of Columbia,2019,July
District of Columbia,2019,July
District of Columbia,2019,July
District of Columbia,2019,July
District of Columbia,2019,July
District of Columbia,2019,July
District of Columbia,2019,June
District of Columbia,2019,June
District of Columbia,2019,June
District of Columbia,2019,June
District of Columbia,2019,June
District of Columbia,2019,June
District of Columbia,2019,June
District of Columbia,2019,June
District of Columbia,2019,June
District of Columbia,2019,June
District of Columbia,2019,June
District of Columbia,2019,June
District of Columbia,2019,March
District of Columbia,2019,March
District of Columbia,2019,March
District of Columbia,2019,March
District of Columbia,2019,March
District of Columbia,2019,March
District of Columbia,2019,March
District of Columbia,2019,March
District of Columbia,2019,March
District of Columbia,2019,March
District of Columbia,2019,March
District of Columbia,2019,March
District of Columbia,2019,May
District of Columbia,2019,May
District of Columbia,2019,May
District of Columbia,2019,May
District of Columbia,2019,May
District of Columbia,2019,May
District of Columbia,2019,May
District of Columbia,2019,May
District of Columbia,2019,May
District of Columbia,2019,May
District of Columbia,2019,May
District of Columbia,2019,May
District of Columbia,2019,November
District of Columbia,2019,November
District of Columbia,2019,November
District of Columbia,2019,November
District of Columbia,2019,November
District of Columbia,2019,November
District of Columbia,2019,November
District of Columbia,2019,November
District of Columbia,2019,November
District of Columbia,2019,November
District of Columbia,2019,November
District of Columbia,2019,November
District of Columbia,2019,October
District of Columbia,2019,October
District of Columbia,2019,October
District of Columbia,2019,October
District of Columbia,2019,October
District of Columbia,2019,October
District of Columbia,2019,October
District of Columbia,2019,October
District of Columbia,2019,October
District of Columbia,2019,October
District of Columbia,2019,October
District of Columbia,2019,October
District of Columbia,2019,September
District of Columbia,2019,September
District of Columbia,2019,September
District of Columbia,2019,September
District of Columbia,2019,September
District of Columbia,2019,September
District of Columbia,2019,September
District of Columbia,2019,September
District of Columbia,2019,September
District of Columbia,2019,September
District of Columbia,2019,September
District of Columbia,2019,September
District of Columbia,2020,April
District of Columbia,2020,April
District of Columbia,2020,April
District of Columbia,2020,April
District of Columbia,2020,April
District of Columbia,2020,April
District of Columbia,2020,April
District of Columbia,2020,April
District of Columbia,2020,April
District of Columbia,2020,April
District of Columbia,2020,April
District of Columbia,2020,April
District of Columbia,2020,August
District of Columbia,2020,August
District of Columbia,2020,August
District of Columbia,2020,August
District of Columbia,2020,August
District of Columbia,2020,August
District of Columbia,2020,August
District of Columbia,2020,August
District of Columbia,2020,August
District of Columbia,2020,August
District of Columbia,2020,August
District of Columbia,2020,August
District of Columbia,2020,December
District of Columbia,2020,December
District of Columbia,2020,December
District of Columbia,2020,December
District of Columbia,2020,December
District of Columbia,2020,December
District of Columbia,2020,December
District of Columbia,2020,December
District of Columbia,2020,December
District of Columbia,2020,December
District of Columbia,2020,December
District of Columbia,2020,December
District of Columbia,2020,February
District of Columbia,2020,February
District of Columbia,2020,February
District of Columbia,2020,February
District of Columbia,2020,February
District of Columbia,2020,February
District of Columbia,2020,February
District of Columbia,2020,February
District of Columbia,2020,February
District of Columbia,2020,February
District of Columbia,2020,February
District of Columbia,2020,February
District of Columbia,2020,January
District of Columbia,2020,January
District of Columbia,2020,January
District of Columbia,2020,January
District of Columbia,2020,January
District of Columbia,2020,January
District of Columbia,2020,January
District of Columbia,2020,January
District of Columbia,2020,January
District of Columbia,2020,January
District of Columbia,2020,January
District of Columbia,2020,January
District of Columbia,2020,July
District of Columbia,2020,July
District of Columbia,2020,July
District of Columbia,2020,July
